H46;Consulta com profissional de APS;Consulta com profissional de APS;false
H47;Consulta com especialista;Consulta com especialista;false
H48;Esclarecimento/discussão do motivo da consulta;Esclarecimento/discussão do motivo da consulta;false
H49;Outros procedimentos preventivos;Outros procedimentos preventivos;false
H50;Medicação/prescrição/renovação/ injeção;Medicação/prescrição/renovação/ injeção;false
H51;Incisão/drenagem/aspiração/remoção;Incisão/drenagem/aspiração/remoção;false
H52;Excisão /biopsia/remoção/debridamento/cauterização;Excisão /biopsia/remoção/debridamento/cauterização;false
H53;Cateterização/intubação;Cateterização/intubação;false
H54;Reparação/sutura/gesso/prótese;Reparação/sutura/gesso/prótese;false
H55;Injeção local /infiltração;Injeção local /infiltração;false
H56;Ligadura/compressa /tamponamento;Ligadura/compressa /tamponamento;false
H57;Medicina física/reabilitação;Medicina física/reabilitação;false
H58;Aconselhamento/escuta terapêutica;Aconselhamento/escuta terapêutica;false
H59;Outros procedimentos terapêuticos/pequena cirurgia NE;Outros procedimentos terapêuticos/pequena cirurgia NE;false
H60;Resultados de análises/procedimentos;Resultados de análises/procedimentos;false
H61;Contra referência de outro prestador - resultado de exames/teste/ análise;Contra referência de outro prestador - resultado de exames/teste/ análise;false
H62;Procedimento administrativo;Procedimento administrativo;false
H63;Consulta de seguimento não especificada;Consulta de seguimento não especificada;false
H64;Episódio / problema iniciado pelo prestador;Episódio / problema iniciado pelo prestador;false
H65;Episódio / problema iniciado por outro NE;Episódio / problema iniciado por outro NE;false
H66;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;false
H67;Referenciado para médico/especialista/clínica/hospital;Referenciado para médico/especialista/clínica/hospital;false
H68;Outras referenciações NE;Outras referenciações NE;false
H69;Outro motivo de consulta NE;Outro motivo de consulta NE;false
K30;Exame médico/avaliação de saúde - completo;Exame médico/avaliação de saúde - completo;false
K31;Exame médico/avaliação de  saúde - parcial;Exame médico/avaliação de  saúde - parcial;false
K32;Teste de sensibilidade;Teste de sensibilidade;false
K33;Exame microbiológico/imunológico;Exame microbiológico/imunológico;false
K34;Análise de sangue;Análise de sangue;false
K35;Análise de urina;Análise de urina;false
K36;Análise de fezes;Análise de fezes;false
K37;Citologia esfoliativa/histologia;Citologia esfoliativa/histologia;false
K38;Outras análises laboratoriais NE;Outras análises laboratoriais NE;false
K39;Teste de função física;Teste de função física;false
K40;Endoscopia diagnóstica;Endoscopia diagnóstica;false
K41;Radiologia diagnóstica;Radiologia diagnóstica;false
K42;Eletrocardiograma;Eletrocardiograma;false
K43;Outros procedimentos diagnósticos;Outros procedimentos diagnósticos;false
K44;Vacinação/medicação preventiva;Vacinação/medicação preventiva;false
K45;Educação em saúde/aconselhamento/dieta;Educação em saúde/aconselhamento/dieta;false
K46;Consulta com profissional de APS;Consulta com profissional de APS;false
K47;Consulta com especialista;Consulta com especialista;false
K48;Esclarecimento/discussão do motivo da consulta;Esclarecimento/discussão do motivo da consulta;false
K49;Outros procedimentos preventivos;Outros procedimentos preventivos;false
K50;Medicação/prescrição/renovação/ injeção;Medicação/prescrição/renovação/ injeção;false
K51;Incisão/drenagem/aspiração/remoção;Incisão/drenagem/aspiração/remoção;false
K52;Excisão /biopsia/remoção/debridamento/cauterização;Excisão /biopsia/remoção/debridamento/cauterização;false
K53;Cateterização/intubação;Cateterização/intubação;false
K54;Reparação/sutura/gesso/prótese;Reparação/sutura/gesso/prótese;false
K55;Injeção local /infiltração;Injeção local /infiltração;false
K56;Ligadura/compressa /tamponamento;Ligadura/compressa /tamponamento;false
K57;Medicina física/reabilitação;Medicina física/reabilitação;false
K58;Aconselhamento/escuta terapêutica;Aconselhamento/escuta terapêutica;false
K59;Outros procedimentos terapêuticos/pequena cirurgia NE;Outros procedimentos terapêuticos/pequena cirurgia NE;false
K60;Resultados de análises/procedimentos;Resultados de análises/procedimentos;false
K61;Contra referência de outro prestador - resultado de exames/teste/ análise;Contra referência de outro prestador - resultado de exames/teste/ análise;false
K62;Procedimento administrativo;Procedimento administrativo;false
K63;Consulta de seguimento não especificada;Consulta de seguimento não especificada;false
K64;Episódio / problema iniciado pelo prestador;Episódio / problema iniciado pelo prestador;false
K65;Episódio / problema iniciado por outro NE;Episódio / problema iniciado por outro NE;false
K66;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;false
K67;Referenciado para médico/especialista/clínica/hospital;Referenciado para médico/especialista/clínica/hospital;false
K68;Outras referenciações NE;Outras referenciações NE;false
K69;Outro motivo de consulta NE;Outro motivo de consulta NE;false
L30;Exame médico/avaliação de saúde - completo;Exame médico/avaliação de saúde - completo;false
L31;Exame médico/avaliação de  saúde - parcial;Exame médico/avaliação de  saúde - parcial;false
L32;Teste de sensibilidade;Teste de sensibilidade;false
L33;Exame microbiológico/imunológico;Exame microbiológico/imunológico;false
L34;Análise de sangue;Análise de sangue;false
L35;Análise de urina;Análise de urina;false
L36;Análise de fezes;Análise de fezes;false
L37;Citologia esfoliativa/histologia;Citologia esfoliativa/histologia;false
L38;Outras análises laboratoriais NE;Outras análises laboratoriais NE;false
L39;Teste de função física;Teste de função física;false
L40;Endoscopia diagnóstica;Endoscopia diagnóstica;false
L41;Radiologia diagnóstica;Radiologia diagnóstica;false
L42;Eletrocardiograma;Eletrocardiograma;false
L43;Outros procedimentos diagnósticos;Outros procedimentos diagnósticos;false
L44;Vacinação/medicação preventiva;Vacinação/medicação preventiva;false
L45;Educação em saúde/aconselhamento/dieta;Educação em saúde/aconselhamento/dieta;false
L46;Consulta com profissional de APS;Consulta com profissional de APS;false
L47;Consulta com especialista;Consulta com especialista;false
L48;Esclarecimento/discussão do motivo da consulta;Esclarecimento/discussão do motivo da consulta;false
L49;Outros procedimentos preventivos;Outros procedimentos preventivos;false
L50;Medicação/prescrição/renovação/ injeção;Medicação/prescrição/renovação/ injeção;false
L51;Incisão/drenagem/aspiração/remoção;Incisão/drenagem/aspiração/remoção;false
L52;Excisão /biopsia/remoção/debridamento/cauterização;Excisão /biopsia/remoção/debridamento/cauterização;false
L53;Cateterização/intubação;Cateterização/intubação;false
L54;Reparação/sutura/gesso/prótese;Reparação/sutura/gesso/prótese;false
L55;Injeção local /infiltração;Injeção local /infiltração;false
L56;Ligadura/compressa /tamponamento;Ligadura/compressa /tamponamento;false
L57;Medicina física/reabilitação;Medicina física/reabilitação;false
L58;Aconselhamento/escuta terapêutica;Aconselhamento/escuta terapêutica;false
L59;Outros procedimentos terapêuticos/pequena cirurgia NE;Outros procedimentos terapêuticos/pequena cirurgia NE;false
L60;Resultados de análises/procedimentos;Resultados de análises/procedimentos;false
L61;Contra referência de outro prestador - resultado de exames/teste/ análise;Contra referência de outro prestador - resultado de exames/teste/ análise;false
L62;Procedimento administrativo;Procedimento administrativo;false
L63;Consulta de seguimento não especificada;Consulta de seguimento não especificada;false
L64;Episódio / problema iniciado pelo prestador;Episódio / problema iniciado pelo prestador;false
L65;Episódio / problema iniciado por outro NE;Episódio / problema iniciado por outro NE;false
L66;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;false
L67;Referenciado para médico/especialista/clínica/hospital;Referenciado para médico/especialista/clínica/hospital;false
L68;Outras referenciações NE;Outras referenciações NE;false
L69;Outro motivo de consulta NE;Outro motivo de consulta NE;false
N30;Exame médico/avaliação de saúde - completo;Exame médico/avaliação de saúde - completo;false
N31;Exame médico/avaliação de  saúde - parcial;Exame médico/avaliação de  saúde - parcial;false
N32;Teste de sensibilidade;Teste de sensibilidade;false
N33;Exame microbiológico/imunológico;Exame microbiológico/imunológico;false
N34;Análise de sangue;Análise de sangue;false
N35;Análise de urina;Análise de urina;false
N36;Análise de fezes;Análise de fezes;false
N37;Citologia esfoliativa/histologia;Citologia esfoliativa/histologia;false
N38;Outras análises laboratoriais NE;Outras análises laboratoriais NE;false
N39;Teste de função física;Teste de função física;false
N40;Endoscopia diagnóstica;Endoscopia diagnóstica;false
N41;Radiologia diagnóstica;Radiologia diagnóstica;false
N42;Eletrocardiograma;Eletrocardiograma;false
N43;Outros procedimentos diagnósticos;Outros procedimentos diagnósticos;false
N44;Vacinação/medicação preventiva;Vacinação/medicação preventiva;false
N45;Educação em saúde/aconselhamento/dieta;Educação em saúde/aconselhamento/dieta;false
N46;Consulta com profissional de APS;Consulta com profissional de APS;false
N47;Consulta com especialista;Consulta com especialista;false
N48;Esclarecimento/discussão do motivo da consulta;Esclarecimento/discussão do motivo da consulta;false
N49;Outros procedimentos preventivos;Outros procedimentos preventivos;false
N50;Medicação/prescrição/renovação/ injeção;Medicação/prescrição/renovação/ injeção;false
N51;Incisão/drenagem/aspiração/remoção;Incisão/drenagem/aspiração/remoção;false
N52;Excisão /biopsia/remoção/debridamento/cauterização;Excisão /biopsia/remoção/debridamento/cauterização;false
N53;Cateterização/intubação;Cateterização/intubação;false
N54;Reparação/sutura/gesso/prótese;Reparação/sutura/gesso/prótese;false
N55;Injeção local /infiltração;Injeção local /infiltração;false
N56;Ligadura/compressa /tamponamento;Ligadura/compressa /tamponamento;false
N57;Medicina física/reabilitação;Medicina física/reabilitação;false
N58;Aconselhamento/escuta terapêutica;Aconselhamento/escuta terapêutica;false
N59;Outros procedimentos terapêuticos/pequena cirurgia NE;Outros procedimentos terapêuticos/pequena cirurgia NE;false
N60;Resultados de análises/procedimentos;Resultados de análises/procedimentos;false
N61;Contra referência de outro prestador - resultado de exames/teste/ análise;Contra referência de outro prestador - resultado de exames/teste/ análise;false
N62;Procedimento administrativo;Procedimento administrativo;false
N63;Consulta de seguimento não especificada;Consulta de seguimento não especificada;false
N64;Episódio / problema iniciado pelo prestador;Episódio / problema iniciado pelo prestador;false
N65;Episódio / problema iniciado por outro NE;Episódio / problema iniciado por outro NE;false
N66;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;false
N67;Referenciado para médico/especialista/clínica/hospital;Referenciado para médico/especialista/clínica/hospital;false
N68;Outras referenciações NE;Outras referenciações NE;false
N69;Outro motivo de consulta NE;Outro motivo de consulta NE;false
P30;Exame médico/avaliação de saúde - completo;Exame médico/avaliação de saúde - completo;false
P31;Exame médico/avaliação de  saúde - parcial;Exame médico/avaliação de  saúde - parcial;false
P32;Teste de sensibilidade;Teste de sensibilidade;false
P33;Exame microbiológico/imunológico;Exame microbiológico/imunológico;false
P34;Análise de sangue;Análise de sangue;false
P35;Análise de urina;Análise de urina;false
P36;Análise de fezes;Análise de fezes;false
P37;Citologia esfoliativa/histologia;Citologia esfoliativa/histologia;false
P38;Outras análises laboratoriais NE;Outras análises laboratoriais NE;false
P39;Teste de função física;Teste de função física;false
P40;Endoscopia diagnóstica;Endoscopia diagnóstica;false
P41;Radiologia diagnóstica;Radiologia diagnóstica;false
P42;Eletrocardiograma;Eletrocardiograma;false
P43;Outros procedimentos diagnósticos;Outros procedimentos diagnósticos;false
P44;Vacinação/medicação preventiva;Vacinação/medicação preventiva;false
P45;Educação em saúde/aconselhamento/dieta;Educação em saúde/aconselhamento/dieta;false
P46;Consulta com profissional de APS;Consulta com profissional de APS;false
P47;Consulta com especialista;Consulta com especialista;false
P48;Esclarecimento/discussão do motivo da consulta;Esclarecimento/discussão do motivo da consulta;false
P49;Outros procedimentos preventivos;Outros procedimentos preventivos;false
P50;Medicação/prescrição/renovação/ injeção;Medicação/prescrição/renovação/ injeção;false
P51;Incisão/drenagem/aspiração/remoção;Incisão/drenagem/aspiração/remoção;false
P52;Excisão /biopsia/remoção/debridamento/cauterização;Excisão /biopsia/remoção/debridamento/cauterização;false
P53;Cateterização/intubação;Cateterização/intubação;false
P54;Reparação/sutura/gesso/prótese;Reparação/sutura/gesso/prótese;false
P55;Injeção local /infiltração;Injeção local /infiltração;false
P56;Ligadura/compressa /tamponamento;Ligadura/compressa /tamponamento;false
P57;Medicina física/reabilitação;Medicina física/reabilitação;false
P58;Aconselhamento/escuta terapêutica;Aconselhamento/escuta terapêutica;false
P59;Outros procedimentos terapêuticos/pequena cirurgia NE;Outros procedimentos terapêuticos/pequena cirurgia NE;false
P60;Resultados de análises/procedimentos;Resultados de análises/procedimentos;false
P61;Contra referência de outro prestador - resultado de exames/teste/ análise;Contra referência de outro prestador - resultado de exames/teste/ análise;false
P62;Procedimento administrativo;Procedimento administrativo;false
P63;Consulta de seguimento não especificada;Consulta de seguimento não especificada;false
P64;Episódio / problema iniciado pelo prestador;Episódio / problema iniciado pelo prestador;false
P65;Episódio / problema iniciado por outro NE;Episódio / problema iniciado por outro NE;false
P66;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;false
P67;Referenciado para médico/especialista/clínica/hospital;Referenciado para médico/especialista/clínica/hospital;false
P68;Outras referenciações NE;Outras referenciações NE;false
P69;Outro motivo de consulta NE;Outro motivo de consulta NE;false
R30;Exame médico/avaliação de saúde - completo;Exame médico/avaliação de saúde - completo;false
R31;Exame médico/avaliação de  saúde - parcial;Exame médico/avaliação de  saúde - parcial;false
R32;Teste de sensibilidade;Teste de sensibilidade;false
R33;Exame microbiológico/imunológico;Exame microbiológico/imunológico;false
R34;Análise de sangue;Análise de sangue;false
R35;Análise de urina;Análise de urina;false
R36;Análise de fezes;Análise de fezes;false
R37;Citologia esfoliativa/histologia;Citologia esfoliativa/histologia;false
R38;Outras análises laboratoriais NE;Outras análises laboratoriais NE;false
R39;Teste de função física;Teste de função física;false
R40;Endoscopia diagnóstica;Endoscopia diagnóstica;false
R41;Radiologia diagnóstica;Radiologia diagnóstica;false
R42;Eletrocardiograma;Eletrocardiograma;false
R43;Outros procedimentos diagnósticos;Outros procedimentos diagnósticos;false
R44;Vacinação/medicação preventiva;Vacinação/medicação preventiva;false
R45;Educação em saúde/aconselhamento/dieta;Educação em saúde/aconselhamento/dieta;false
R46;Consulta com profissional de APS;Consulta com profissional de APS;false
R47;Consulta com especialista;Consulta com especialista;false
R48;Esclarecimento/discussão do motivo da consulta;Esclarecimento/discussão do motivo da consulta;false
R49;Outros procedimentos preventivos;Outros procedimentos preventivos;false
R50;Medicação/prescrição/renovação/ injeção;Medicação/prescrição/renovação/ injeção;false
R51;Incisão/drenagem/aspiração/remoção;Incisão/drenagem/aspiração/remoção;false
R52;Excisão /biopsia/remoção/debridamento/cauterização;Excisão /biopsia/remoção/debridamento/cauterização;false
R53;Cateterização/intubação;Cateterização/intubação;false
R54;Reparação/sutura/gesso/prótese;Reparação/sutura/gesso/prótese;false
R55;Injeção local /infiltração;Injeção local /infiltração;false
R56;Ligadura/compressa /tamponamento;Ligadura/compressa /tamponamento;false
R57;Medicina física/reabilitação;Medicina física/reabilitação;false
R58;Aconselhamento/escuta terapêutica;Aconselhamento/escuta terapêutica;false
R59;Outros procedimentos terapêuticos/pequena cirurgia NE;Outros procedimentos terapêuticos/pequena cirurgia NE;false
R60;Resultados de análises/procedimentos;Resultados de análises/procedimentos;false
R61;Contra referência de outro prestador - resultado de exames/teste/ análise;Contra referência de outro prestador - resultado de exames/teste/ análise;false
R62;Procedimento administrativo;Procedimento administrativo;false
R63;Consulta de seguimento não especificada;Consulta de seguimento não especificada;false
R64;Episódio / problema iniciado pelo prestador;Episódio / problema iniciado pelo prestador;false
R65;Episódio / problema iniciado por outro NE;Episódio / problema iniciado por outro NE;false
R66;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;false
R67;Referenciado para médico/especialista/clínica/hospital;Referenciado para médico/especialista/clínica/hospital;false
R68;Outras referenciações NE;Outras referenciações NE;false
R69;Outro motivo de consulta NE;Outro motivo de consulta NE;false
S30;Exame médico/avaliação de saúde - completo;Exame médico/avaliação de saúde - completo;false
S31;Exame médico/avaliação de  saúde - parcial;Exame médico/avaliação de  saúde - parcial;false
S32;Teste de sensibilidade;Teste de sensibilidade;false
S33;Exame microbiológico/imunológico;Exame microbiológico/imunológico;false
S34;Análise de sangue;Análise de sangue;false
S35;Análise de urina;Análise de urina;false
S36;Análise de fezes;Análise de fezes;false
S37;Citologia esfoliativa/histologia;Citologia esfoliativa/histologia;false
S38;Outras análises laboratoriais NE;Outras análises laboratoriais NE;false
S39;Teste de função física;Teste de função física;false
S40;Endoscopia diagnóstica;Endoscopia diagnóstica;false
S41;Radiologia diagnóstica;Radiologia diagnóstica;false
S42;Eletrocardiograma;Eletrocardiograma;false
S43;Outros procedimentos diagnósticos;Outros procedimentos diagnósticos;false
S44;Vacinação/medicação preventiva;Vacinação/medicação preventiva;false
S45;Educação em saúde/aconselhamento/dieta;Educação em saúde/aconselhamento/dieta;false
S46;Consulta com profissional de APS;Consulta com profissional de APS;false
S47;Consulta com especialista;Consulta com especialista;false
S48;Esclarecimento/discussão do motivo da consulta;Esclarecimento/discussão do motivo da consulta;false
S49;Outros procedimentos preventivos;Outros procedimentos preventivos;false
S50;Medicação/prescrição/renovação/ injeção;Medicação/prescrição/renovação/ injeção;false
S51;Incisão/drenagem/aspiração/remoção;Incisão/drenagem/aspiração/remoção;false
S52;Excisão /biopsia/remoção/debridamento/cauterização;Excisão /biopsia/remoção/debridamento/cauterização;false
S53;Cateterização/intubação;Cateterização/intubação;false
S54;Reparação/sutura/gesso/prótese;Reparação/sutura/gesso/prótese;false
S55;Injeção local /infiltração;Injeção local /infiltração;false
S56;Ligadura/compressa /tamponamento;Ligadura/compressa /tamponamento;false
S57;Medicina física/reabilitação;Medicina física/reabilitação;false
S58;Aconselhamento/escuta terapêutica;Aconselhamento/escuta terapêutica;false
S59;Outros procedimentos terapêuticos/pequena cirurgia NE;Outros procedimentos terapêuticos/pequena cirurgia NE;false
S60;Resultados de análises/procedimentos;Resultados de análises/procedimentos;false
S61;Contra referência de outro prestador - resultado de exames/teste/ análise;Contra referência de outro prestador - resultado de exames/teste/ análise;false
S62;Procedimento administrativo;Procedimento administrativo;false
S63;Consulta de seguimento não especificada;Consulta de seguimento não especificada;false
S64;Episódio / problema iniciado pelo prestador;Episódio / problema iniciado pelo prestador;false
S65;Episódio / problema iniciado por outro NE;Episódio / problema iniciado por outro NE;false
S66;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;false
S67;Referenciado para médico/especialista/clínica/hospital;Referenciado para médico/especialista/clínica/hospital;false
S68;Outras referenciações NE;Outras referenciações NE;false
S69;Outro motivo de consulta NE;Outro motivo de consulta NE;false
T30;Exame médico/avaliação de saúde - completo;Exame médico/avaliação de saúde - completo;false
T31;Exame médico/avaliação de  saúde - parcial;Exame médico/avaliação de  saúde - parcial;false
T32;Teste de sensibilidade;Teste de sensibilidade;false
T33;Exame microbiológico/imunológico;Exame microbiológico/imunológico;false
T34;Análise de sangue;Análise de sangue;false
T35;Análise de urina;Análise de urina;false
T36;Análise de fezes;Análise de fezes;false
T37;Citologia esfoliativa/histologia;Citologia esfoliativa/histologia;false
T38;Outras análises laboratoriais NE;Outras análises laboratoriais NE;false
T39;Teste de função física;Teste de função física;false
T40;Endoscopia diagnóstica;Endoscopia diagnóstica;false
T41;Radiologia diagnóstica;Radiologia diagnóstica;false
T42;Eletrocardiograma;Eletrocardiograma;false
T43;Outros procedimentos diagnósticos;Outros procedimentos diagnósticos;false
T44;Vacinação/medicação preventiva;Vacinação/medicação preventiva;false
T45;Educação em saúde/aconselhamento/dieta;Educação em saúde/aconselhamento/dieta;false
T46;Consulta com profissional de APS;Consulta com profissional de APS;false
T47;Consulta com especialista;Consulta com especialista;false
T48;Esclarecimento/discussão do motivo da consulta;Esclarecimento/discussão do motivo da consulta;false
T49;Outros procedimentos preventivos;Outros procedimentos preventivos;false
T50;Medicação/prescrição/renovação/ injeção;Medicação/prescrição/renovação/ injeção;false
T51;Incisão/drenagem/aspiração/remoção;Incisão/drenagem/aspiração/remoção;false
T52;Excisão /biopsia/remoção/debridamento/cauterização;Excisão /biopsia/remoção/debridamento/cauterização;false
T53;Cateterização/intubação;Cateterização/intubação;false
T54;Reparação/sutura/gesso/prótese;Reparação/sutura/gesso/prótese;false
T55;Injeção local /infiltração;Injeção local /infiltração;false
T56;Ligadura/compressa /tamponamento;Ligadura/compressa /tamponamento;false
T57;Medicina física/reabilitação;Medicina física/reabilitação;false
T58;Aconselhamento/escuta terapêutica;Aconselhamento/escuta terapêutica;false
T59;Outros procedimentos terapêuticos/pequena cirurgia NE;Outros procedimentos terapêuticos/pequena cirurgia NE;false
T60;Resultados de análises/procedimentos;Resultados de análises/procedimentos;false
T61;Contra referência de outro prestador - resultado de exames/teste/ análise;Contra referência de outro prestador - resultado de exames/teste/ análise;false
T62;Procedimento administrativo;Procedimento administrativo;false
T63;Consulta de seguimento não especificada;Consulta de seguimento não especificada;false
T64;Episódio / problema iniciado pelo prestador;Episódio / problema iniciado pelo prestador;false
T65;Episódio / problema iniciado por outro NE;Episódio / problema iniciado por outro NE;false
T66;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;false
T67;Referenciado para médico/especialista/clínica/hospital;Referenciado para médico/especialista/clínica/hospital;false
T68;Outras referenciações NE;Outras referenciações NE;false
T69;Outro motivo de consulta NE;Outro motivo de consulta NE;false
U30;Exame médico/avaliação de saúde - completo;Exame médico/avaliação de saúde - completo;false
U31;Exame médico/avaliação de  saúde - parcial;Exame médico/avaliação de  saúde - parcial;false
U32;Teste de sensibilidade;Teste de sensibilidade;false
U33;Exame microbiológico/imunológico;Exame microbiológico/imunológico;false
U34;Análise de sangue;Análise de sangue;false
U35;Análise de urina;Análise de urina;false
U36;Análise de fezes;Análise de fezes;false
U37;Citologia esfoliativa/histologia;Citologia esfoliativa/histologia;false
U38;Outras análises laboratoriais NE;Outras análises laboratoriais NE;false
U39;Teste de função física;Teste de função física;false
U40;Endoscopia diagnóstica;Endoscopia diagnóstica;false
U41;Radiologia diagnóstica;Radiologia diagnóstica;false
U42;Eletrocardiograma;Eletrocardiograma;false
U43;Outros procedimentos diagnósticos;Outros procedimentos diagnósticos;false
U44;Vacinação/medicação preventiva;Vacinação/medicação preventiva;false
U45;Educação em saúde/aconselhamento/dieta;Educação em saúde/aconselhamento/dieta;false
U46;Consulta com profissional de APS;Consulta com profissional de APS;false
U47;Consulta com especialista;Consulta com especialista;false
U48;Esclarecimento/discussão do motivo da consulta;Esclarecimento/discussão do motivo da consulta;false
U49;Outros procedimentos preventivos;Outros procedimentos preventivos;false
U50;Medicação/prescrição/renovação/ injeção;Medicação/prescrição/renovação/ injeção;false
U51;Incisão/drenagem/aspiração/remoção;Incisão/drenagem/aspiração/remoção;false
U52;Excisão /biopsia/remoção/debridamento/cauterização;Excisão /biopsia/remoção/debridamento/cauterização;false
U53;Cateterização/intubação;Cateterização/intubação;false
U54;Reparação/sutura/gesso/prótese;Reparação/sutura/gesso/prótese;false
U55;Injeção local /infiltração;Injeção local /infiltração;false
U56;Ligadura/compressa /tamponamento;Ligadura/compressa /tamponamento;false
U57;Medicina física/reabilitação;Medicina física/reabilitação;false
U58;Aconselhamento/escuta terapêutica;Aconselhamento/escuta terapêutica;false
U59;Outros procedimentos terapêuticos/pequena cirurgia NE;Outros procedimentos terapêuticos/pequena cirurgia NE;false
U60;Resultados de análises/procedimentos;Resultados de análises/procedimentos;false
U61;Contra referência de outro prestador - resultado de exames/teste/ análise;Contra referência de outro prestador - resultado de exames/teste/ análise;false
U62;Procedimento administrativo;Procedimento administrativo;false
U63;Consulta de seguimento não especificada;Consulta de seguimento não especificada;false
U64;Episódio / problema iniciado pelo prestador;Episódio / problema iniciado pelo prestador;false
U65;Episódio / problema iniciado por outro NE;Episódio / problema iniciado por outro NE;false
U66;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;false
U67;Referenciado para médico/especialista/clínica/hospital;Referenciado para médico/especialista/clínica/hospital;false
U68;Outras referenciações NE;Outras referenciações NE;false
U69;Outro motivo de consulta NE;Outro motivo de consulta NE;false
W30;Exame médico/avaliação de saúde - completo;Exame médico/avaliação de saúde - completo;false
W31;Exame médico/avaliação de  saúde - parcial;Exame médico/avaliação de  saúde - parcial;false
W32;Teste de sensibilidade;Teste de sensibilidade;false
W33;Exame microbiológico/imunológico;Exame microbiológico/imunológico;false
W34;Análise de sangue;Análise de sangue;false
W35;Análise de urina;Análise de urina;false
W36;Análise de fezes;Análise de fezes;false
W37;Citologia esfoliativa/histologia;Citologia esfoliativa/histologia;false
W38;Outras análises laboratoriais NE;Outras análises laboratoriais NE;false
W39;Teste de função física;Teste de função física;false
W40;Endoscopia diagnóstica;Endoscopia diagnóstica;false
W41;Radiologia diagnóstica;Radiologia diagnóstica;false
W42;Eletrocardiograma;Eletrocardiograma;false
W43;Outros procedimentos diagnósticos;Outros procedimentos diagnósticos;false
W44;Vacinação/medicação preventiva;Vacinação/medicação preventiva;false
W45;Educação em saúde/aconselhamento/dieta;Educação em saúde/aconselhamento/dieta;false
W46;Consulta com profissional de APS;Consulta com profissional de APS;false
W47;Consulta com especialista;Consulta com especialista;false
W48;Esclarecimento/discussão do motivo da consulta;Esclarecimento/discussão do motivo da consulta;false
W49;Outros procedimentos preventivos;Outros procedimentos preventivos;false
W50;Medicação/prescrição/renovação/ injeção;Medicação/prescrição/renovação/ injeção;false
W51;Incisão/drenagem/aspiração/remoção;Incisão/drenagem/aspiração/remoção;false
W52;Excisão /biopsia/remoção/debridamento/cauterização;Excisão /biopsia/remoção/debridamento/cauterização;false
W53;Cateterização/intubação;Cateterização/intubação;false
W54;Reparação/sutura/gesso/prótese;Reparação/sutura/gesso/prótese;false
W55;Injeção local /infiltração;Injeção local /infiltração;false
W56;Ligadura/compressa /tamponamento;Ligadura/compressa /tamponamento;false
W57;Medicina física/reabilitação;Medicina física/reabilitação;false
W58;Aconselhamento/escuta terapêutica;Aconselhamento/escuta terapêutica;false
W59;Outros procedimentos terapêuticos/pequena cirurgia NE;Outros procedimentos terapêuticos/pequena cirurgia NE;false
W60;Resultados de análises/procedimentos;Resultados de análises/procedimentos;false
W61;Contra referência de outro prestador - resultado de exames/teste/ análise;Contra referência de outro prestador - resultado de exames/teste/ análise;false
W62;Procedimento administrativo;Procedimento administrativo;false
W63;Consulta de seguimento não especificada;Consulta de seguimento não especificada;false
W64;Episódio / problema iniciado pelo prestador;Episódio / problema iniciado pelo prestador;false
W65;Episódio / problema iniciado por outro NE;Episódio / problema iniciado por outro NE;false
W66;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;false
W67;Referenciado para médico/especialista/clínica/hospital;Referenciado para médico/especialista/clínica/hospital;false
W68;Outras referenciações NE;Outras referenciações NE;false
W69;Outro motivo de consulta NE;Outro motivo de consulta NE;false
X30;Exame médico/avaliação de saúde - completo;Exame médico/avaliação de saúde - completo;false
X31;Exame médico/avaliação de  saúde - parcial;Exame médico/avaliação de  saúde - parcial;false
X32;Teste de sensibilidade;Teste de sensibilidade;false
X33;Exame microbiológico/imunológico;Exame microbiológico/imunológico;false
X34;Análise de sangue;Análise de sangue;false
X35;Análise de urina;Análise de urina;false
X36;Análise de fezes;Análise de fezes;false
X37;Citologia esfoliativa/histologia;Citologia esfoliativa/histologia;false
X38;Outras análises laboratoriais NE;Outras análises laboratoriais NE;false
X39;Teste de função física;Teste de função física;false
X40;Endoscopia diagnóstica;Endoscopia diagnóstica;false
X41;Radiologia diagnóstica;Radiologia diagnóstica;false
X42;Eletrocardiograma;Eletrocardiograma;false
X43;Outros procedimentos diagnósticos;Outros procedimentos diagnósticos;false
